iso3,Territorio,cod_local,anio,valor
BLZ,Belice,NA,2009,4.8011999130249
BLZ,Belice,NA,2010,5.24251985549927
BLZ,Belice,NA,2011,5.51786910233588
BLZ,Belice,NA,2012,5.47351989539787
BLZ,Belice,NA,2013,5.12474012374878
BLZ,Belice,NA,2014,5.1395001411438
BLZ,Belice,NA,2015,5.35711002349854
BLZ,Belice,NA,2016,5.72603988647461
BLZ,Belice,NA,2017,5.95071983337402
BLZ,Belice,NA,2018,6.12779998779297
BLZ,Belice,NA,2019,5.96377992630005
BLZ,Belice,NA,2020,5.21301984786987
BLZ,Belice,NA,2021,5.96298980712891
BLZ,Belice,NA,2022,4.60415983200073
BLZ,Belice,NA,2023,4.23143005371094
BLZ,Belice,NA,2024,4.62276317232973
BMU,Bermudas,NA,1973,4.10790014266968
BMU,Bermudas,NA,1975,3.43442010879517
BMU,Bermudas,NA,1985,3.03449010848999
BMU,Bermudas,NA,1990,3.13619995117188
BMU,Bermudas,NA,1991,3.15065002441406
BMU,Bermudas,NA,1992,3.47604990005493
BMU,Bermudas,NA,1998,2.15227007865906
BMU,Bermudas,NA,2003,1.6662700176239
BMU,Bermudas,NA,2004,1.77587997913361
BMU,Bermudas,NA,2005,1.98877000808716
BMU,Bermudas,NA,2009,2.28920006752014
BMU,Bermudas,NA,2010,2.30668997764587
BMU,Bermudas,NA,2011,2.19656988306324
BMU,Bermudas,NA,2012,2.38597137100485
BMU,Bermudas,NA,2013,2.2795032068669
BMU,Bermudas,NA,2014,1.5368800163269
BMU,Bermudas,NA,2015,1.50163996219635
BMU,Bermudas,NA,2016,2.03905874199287
BMU,Bermudas,NA,2017,1.32495999336243
BMU,Bermudas,NA,2018,1.93595466792564
BMU,Bermudas,NA,2019,1.92679827239971
BMU,Bermudas,NA,2020,1.74834797496856
BMU,Bermudas,NA,2021,1.94565325816336
BMU,Bermudas,NA,2022,1.77583338857166
BMU,Bermudas,NA,2023,1.86510440752276
BOL,Bolivia,NA,2006,6.43421983718872
BOL,Bolivia,NA,2007,6.7204999923706
BOL,Bolivia,NA,2008,6.72301006317139
BOL,Bolivia,NA,2009,7.57484006881714
BOL,Bolivia,NA,2010,6.97377014160156
BOL,Bolivia,NA,2011,6.45054006576538
BOL,Bolivia,NA,2012,6.62799978256226
BOL,Bolivia,NA,2013,6.80321979522705
BOL,Bolivia,NA,2014,7.47811985015869
BOL,Bolivia,NA,2015,8.1434497833252
BOL,Bolivia,NA,2016,8.15062046051025
BOL,Bolivia,NA,2017,8.09722995758057
BOL,Bolivia,NA,2018,8.01585960388184
BOL,Bolivia,NA,2019,8.09103012084961
BOL,Bolivia,NA,2020,8.43710994720459
BOL,Bolivia,NA,2021,7.96216011047363
BOL,Bolivia,NA,2022,7.57551002502441
BOL,Bolivia,NA,2023,7.89381980895996
BOL,Bolivia,NA,2024,7.53980016708374
BRA,Brasil,NA,1995,4.56816005706787
BRA,Brasil,NA,1998,4.75666999816895
BRA,Brasil,NA,1999,3.80062007904053
BRA,Brasil,NA,2000,3.94893002510071
BRA,Brasil,NA,2001,3.84467005729675
BRA,Brasil,NA,2002,3.75037002563477
BRA,Brasil,NA,2004,3.97448992729187
BRA,Brasil,NA,2005,4.47909021377563
BRA,Brasil,NA,2006,4.87060022354126
BRA,Brasil,NA,2007,4.97426986694336
BRA,Brasil,NA,2008,5.26884984970093
BRA,Brasil,NA,2009,5.46355009078979
BRA,Brasil,NA,2010,5.64879989624023
BRA,Brasil,NA,2011,5.73741006851196
BRA,Brasil,NA,2012,5.85510015487671
BRA,Brasil,NA,2013,5.8388500213623
BRA,Brasil,NA,2014,5.94848012924194
BRA,Brasil,NA,2015,6.24105978012085
BRA,Brasil,NA,2016,6.31403017044067
BRA,Brasil,NA,2017,6.32047986984253
BRA,Brasil,NA,2018,6.08851003646851
BRA,Brasil,NA,2019,5.96346998214722
BRA,Brasil,NA,2020,5.7714900970459
BRA,Brasil,NA,2021,5.4969801902771
BRA,Brasil,NA,2022,5.61920976638794
CAN,Canadá,NA,1971,7.6842999458313
CAN,Canadá,NA,1972,7.58980989456177
CAN,Canadá,NA,1973,7.01386022567749
CAN,Canadá,NA,1974,6.66714000701904
CAN,Canadá,NA,1975,6.42132997512817
CAN,Canadá,NA,1976,6.69841003417969
CAN,Canadá,NA,1977,6.71090984344482
CAN,Canadá,NA,1978,7.07383012771606
CAN,Canadá,NA,1979,6.69220018386841
CAN,Canadá,NA,1980,6.46289014816284
CAN,Canadá,NA,1981,6.40900993347168
CAN,Canadá,NA,1982,6.49725008010864
CAN,Canadá,NA,1983,6.85547018051147
CAN,Canadá,NA,1984,6.61841011047363
CAN,Canadá,NA,1985,6.18943023681641
CAN,Canadá,NA,1986,6.02058982849121
CAN,Canadá,NA,1987,6.29827976226807
CAN,Canadá,NA,1988,6.15022993087769
CAN,Canadá,NA,1989,6.07406997680664
CAN,Canadá,NA,1990,5.96922016143799
CAN,Canadá,NA,1991,6.85951995849609
CAN,Canadá,NA,1992,6.74663019180298
CAN,Canadá,NA,1993,7.67834997177124
CAN,Canadá,NA,1994,6.65829992294312
CAN,Canadá,NA,1995,6.30476999282837
CAN,Canadá,NA,1998,5.49377012252808
CAN,Canadá,NA,1999,5.53079986572266
CAN,Canadá,NA,2000,5.42330980300903
CAN,Canadá,NA,2001,4.95304012298584
CAN,Canadá,NA,2002,4.99306011199951
CAN,Canadá,NA,2005,4.76589012145996
CAN,Canadá,NA,2007,4.76642990112305
CAN,Canadá,NA,2008,4.62612009048462
CAN,Canadá,NA,2009,4.84057998657227
CAN,Canadá,NA,2010,5.35637998580933
CAN,Canadá,NA,2011,5.26204013824463
CAN,Canadá,NA,2013,4.58899021148682
CAN,Canadá,NA,2014,4.84358978271484
CAN,Canadá,NA,2015,4.73936986923218
CAN,Canadá,NA,2016,4.81642007827759
CAN,Canadá,NA,2017,4.95998001098633
CAN,Canadá,NA,2018,4.88898992538452
CAN,Canadá,NA,2019,4.77293014526367
CAN,Canadá,NA,2020,4.88794994354248
CAN,Canadá,NA,2021,4.74858999252319
CAN,Canadá,NA,2022,4.84426021575928
CHL,Chile,NA,1974,3.66648006439209
CHL,Chile,NA,1975,3.50703001022339
CHL,Chile,NA,1978,2.9989900588989298
CHL,Chile,NA,1979,3.41297006607056
CHL,Chile,NA,1980,4.14156007766724
CHL,Chile,NA,1981,4.82065010070801
CHL,Chile,NA,1987,2.7789900302887
CHL,Chile,NA,1990,2.23059010505676
CHL,Chile,NA,1993,2.35279989242554
CHL,Chile,NA,1994,2.49258995056152
CHL,Chile,NA,1995,2.55165004730225
CHL,Chile,NA,1996,2.77720999717712
CHL,Chile,NA,1997,2.98516988754273
CHL,Chile,NA,1998,3.32312989234924
CHL,Chile,NA,1999,3.7083899974823
CHL,Chile,NA,2000,3.75707006454468
CHL,Chile,NA,2002,4.04881000518799
CHL,Chile,NA,2003,3.91868996620178
CHL,Chile,NA,2004,3.54307007789612
CHL,Chile,NA,2005,3.28016996383667
CHL,Chile,NA,2006,3.04014992713928
CHL,Chile,NA,2007,3.2331600189209
CHL,Chile,NA,2008,3.79189991950989
CHL,Chile,NA,2009,4.25475978851318
CHL,Chile,NA,2010,4.18953990936279
CHL,Chile,NA,2011,4.06173992156982
CHL,Chile,NA,2013,4.54814004898071
CHL,Chile,NA,2014,4.75168991088867
CHL,Chile,NA,2015,4.90390014648438
CHL,Chile,NA,2016,5.36645984649658
CHL,Chile,NA,2017,5.43278980255127
CHL,Chile,NA,2018,5.473060131073
CHL,Chile,NA,2019,5.62629985809326
CHL,Chile,NA,2020,5.62992000579834
CHL,Chile,NA,2021,5.00225019454956
CHL,Chile,NA,2022,4.91201019287109
COL,Colombia,NA,1979,1.75434005260468
COL,Colombia,NA,1980,1.72912001609802
COL,Colombia,NA,1981,2.59723997116089
COL,Colombia,NA,1984,3.00429010391235
COL,Colombia,NA,1985,2.71527004241943
COL,Colombia,NA,1989,2.70525002479553
COL,Colombia,NA,1998,3.92645001411438
COL,Colombia,NA,1999,4.44080018997192
COL,Colombia,NA,2000,3.5112099647522
COL,Colombia,NA,2001,3.70867991447449
COL,Colombia,NA,2002,4.26812982559204
COL,Colombia,NA,2003,4.32513999938965
COL,Colombia,NA,2004,4.07934999465942
COL,Colombia,NA,2005,4.02098989486694
COL,Colombia,NA,2006,3.91671991348267
COL,Colombia,NA,2007,4.08301019668579
COL,Colombia,NA,2008,3.9387800693512
COL,Colombia,NA,2009,4.77651977539062
COL,Colombia,NA,2010,4.83382987976074
COL,Colombia,NA,2011,4.46608018875122
COL,Colombia,NA,2012,4.37038993835449
COL,Colombia,NA,2013,4.87855005264282
COL,Colombia,NA,2014,4.62945985794067
COL,Colombia,NA,2015,4.47038984298706
COL,Colombia,NA,2016,4.47721004486084
COL,Colombia,NA,2017,4.53551006317139
COL,Colombia,NA,2018,4.44910001754761
COL,Colombia,NA,2019,4.51068019866943
COL,Colombia,NA,2020,5.26166009902954
CRI,Costa Rica,NA,1980,7.34716987609863
CRI,Costa Rica,NA,1982,4.88506984710693
CRI,Costa Rica,NA,1983,4.95777988433838
CRI,Costa Rica,NA,1986,4.42026996612549
CRI,Costa Rica,NA,1988,4.01322984695435
CRI,Costa Rica,NA,1989,4.07784986495972
CRI,Costa Rica,NA,1995,3.35273003578186
CRI,Costa Rica,NA,1996,3.89071011543274
CRI,Costa Rica,NA,1999,5.39436006546021
CRI,Costa Rica,NA,2000,4.66695022583008
CRI,Costa Rica,NA,2001,4.83203983306885
CRI,Costa Rica,NA,2002,5.15044021606445
CRI,Costa Rica,NA,2003,5.13373994827271
CRI,Costa Rica,NA,2004,4.89062976837158
CRI,Costa Rica,NA,2006,4.61614990234375
CRI,Costa Rica,NA,2007,4.63449001312256
CRI,Costa Rica,NA,2008,4.88697004318237
CRI,Costa Rica,NA,2009,6.01031017303467
CRI,Costa Rica,NA,2010,6.56575012207031
CRI,Costa Rica,NA,2011,6.37988996505737
CRI,Costa Rica,NA,2012,6.58239984512329
CRI,Costa Rica,NA,2013,6.68738985061646
CRI,Costa Rica,NA,2014,6.67953014373779
CRI,Costa Rica,NA,2015,6.87349987030029
CRI,Costa Rica,NA,2016,6.89395999908447
CRI,Costa Rica,NA,2017,7.06981992721558
CRI,Costa Rica,NA,2018,6.76992988586426
CRI,Costa Rica,NA,2019,6.73809003829956
CRI,Costa Rica,NA,2020,6.62899017333984
CRI,Costa Rica,NA,2021,6.24842977523804
CRI,Costa Rica,NA,2022,5.5472297668457
CRI,Costa Rica,NA,2023,5.31208992004395
CUB,Cuba,NA,1980,8.36909008026123
CUB,Cuba,NA,1991,7.14496994018555
CUB,Cuba,NA,1993,7.07476997375488
CUB,Cuba,NA,1994,5.61948013305664
CUB,Cuba,NA,1998,6.20873022079468
CUB,Cuba,NA,1999,6.75523996353149
CUB,Cuba,NA,2000,7.70481014251709
CUB,Cuba,NA,2001,8.3580904006958
CUB,Cuba,NA,2002,9.57116985321045
CUB,Cuba,NA,2003,9.9408597946167
CUB,Cuba,NA,2004,10.2682304382324
CUB,Cuba,NA,2005,10.5577802658081
CUB,Cuba,NA,2006,9.05716991424561
CUB,Cuba,NA,2007,11.8682098388672
CUB,Cuba,NA,2008,14.0590801239014
CUB,Cuba,NA,2009,13.1248598098755
CUB,Cuba,NA,2010,12.8373098373413
CUB,Cuba,NA,2012,11.5516604913797
CUB,Cuba,NA,2013,10.67169596101
CUB,Cuba,NA,2014,9.6074568445536
CUB,Cuba,NA,2015,8.9633578559392
CUB,Cuba,NA,2016,9.01309318032688
CUB,Cuba,NA,2017,8.44413540438793
CUB,Cuba,NA,2018,8.02498461098619
CUB,Cuba,NA,2019,9.04700486137163
CUB,Cuba,NA,2020,11.5248184008093
CUB,Cuba,NA,2021,9.3858620562531
CUB,Cuba,NA,2022,8.44086351669284
CUW,Curazao,NA,2011,5.64725392834695
CUW,Curazao,NA,2012,5.38283590387706
CUW,Curazao,NA,2013,5.11633014678955
CUW,Curazao,NA,2014,5.95464718602819
CUW,Curazao,NA,2015,5.95011209033324
CUW,Curazao,NA,2016,6.23495389518939
CUW,Curazao,NA,2017,5.91444785594951
CUW,Curazao,NA,2018,5.93873270793721
CUW,Curazao,NA,2019,5.81155632881729
CUW,Curazao,NA,2020,7.11645238834347
CUW,Curazao,NA,2021,6.18160236726664
CUW,Curazao,NA,2022,6.08167033605813
CUW,Curazao,NA,2023,5.30074159005788
CUW,Curazao,NA,2024,5.44313725490196
DMA,Dominica,NA,1989,4.28990983963013
DMA,Dominica,NA,1998,5.73984003067017
DMA,Dominica,NA,1999,4.02858018875122
DMA,Dominica,NA,2012,4.52896287885139
DMA,Dominica,NA,2013,4.35428103166344
DMA,Dominica,NA,2014,4.33216630134647
DMA,Dominica,NA,2015,3.09856009483337
DMA,Dominica,NA,2016,5.12971951862684
DMA,Dominica,NA,2017,4.71605005720456
DMA,Dominica,NA,2018,5.1536046272165
DMA,Dominica,NA,2019,4.88721990585327
DMA,Dominica,NA,2020,4.45777988433838
DMA,Dominica,NA,2021,5.71689183034862
DMA,Dominica,NA,2022,6.04314243406571
DMA,Dominica,NA,2023,4.69423746286593
DMA,Dominica,NA,2024,5.38572189060925
ECU,Ecuador,NA,1970,2.00283002853394
ECU,Ecuador,NA,1971,1.87940001487732
ECU,Ecuador,NA,1977,2.41883993148804
ECU,Ecuador,NA,1984,4.20342016220093
ECU,Ecuador,NA,1985,5.23334980010986
ECU,Ecuador,NA,1986,6.87237977981567
ECU,Ecuador,NA,1995,1.99764001369476
ECU,Ecuador,NA,1998,2.19536995887756
ECU,Ecuador,NA,1999,1.54734003543854
ECU,Ecuador,NA,2000,1.20265996456146
ECU,Ecuador,NA,2009,4.51763010025024
ECU,Ecuador,NA,2010,4.60028982162476
ECU,Ecuador,NA,2011,4.74424982070923
ECU,Ecuador,NA,2012,4.65310001373291
ECU,Ecuador,NA,2013,4.92997980117798
ECU,Ecuador,NA,2014,5.21019983291626
ECU,Ecuador,NA,2015,5.10570001602173
ECU,Ecuador,NA,2016,4.46397668804552
ECU,Ecuador,NA,2017,4.60667733499397
ECU,Ecuador,NA,2018,4.6250260585881
ECU,Ecuador,NA,2019,4.24576997756958
ECU,Ecuador,NA,2020,4.26103019714355
ECU,Ecuador,NA,2021,3.65649008750915
ECU,Ecuador,NA,2022,3.61301994323731
ECU,Ecuador,NA,2023,3.81964993476868
ECU,Ecuador,NA,2024,3.69074988365173
SLV,El Salvador,NA,1975,0.904510021209717
SLV,El Salvador,NA,1998,2.54725003242493
SLV,El Salvador,NA,1999,2.56260991096497
SLV,El Salvador,NA,2000,2.8386800289154
SLV,El Salvador,NA,2002,3.242840051651
SLV,El Salvador,NA,2003,3.13467001914978
SLV,El Salvador,NA,2005,3.17785000801086
SLV,El Salvador,NA,2006,3.49298000335693
SLV,El Salvador,NA,2007,3.60984992980957
SLV,El Salvador,NA,2008,4.45810985565185
SLV,El Salvador,NA,2009,4.65950012207031
SLV,El Salvador,NA,2010,4.04807996749878
SLV,El Salvador,NA,2011,3.89854001998901
SLV,El Salvador,NA,2012,3.7124400138855
SLV,El Salvador,NA,2013,3.80149006843567
SLV,El Salvador,NA,2014,3.82416009902954
SLV,El Salvador,NA,2015,3.90987992286682
SLV,El Salvador,NA,2016,3.82523989677429
SLV,El Salvador,NA,2017,3.7252299785614
SLV,El Salvador,NA,2018,3.60575008392334
SLV,El Salvador,NA,2019,3.38710999488831
SLV,El Salvador,NA,2020,3.66088008880615
SLV,El Salvador,NA,2021,3.57766008377075
SLV,El Salvador,NA,2022,3.26848006248474
SLV,El Salvador,NA,2023,3.18734002113342
SLV,El Salvador,NA,2024,3.31666994094849
USA,Estados Unidos,NA,2015,4.93064022064209
USA,Estados Unidos,NA,2016,4.78327989578247
USA,Estados Unidos,NA,2017,5.09296989440918
USA,Estados Unidos,NA,2018,4.89502000808716
USA,Estados Unidos,NA,2019,4.95746994018555
USA,Estados Unidos,NA,2020,5.39530992507935
USA,Estados Unidos,NA,2021,5.42038011550903
GRD,Granada,NA,2003,3.92673993110657
GRD,Granada,NA,2010,5.07508233496978
GRD,Granada,NA,2011,5.48532342071091
GRD,Granada,NA,2012,5.07225880686028
GRD,Granada,NA,2014,4.47756594772942
GRD,Granada,NA,2015,4.23861035989182
GRD,Granada,NA,2017,3.17379999160767
GRD,Granada,NA,2018,3.55919341882594
GRD,Granada,NA,2021,4.09030334217367
GRD,Granada,NA,2022,4.03767284869161
GRD,Granada,NA,2023,5.12544845968893
GTM,Guatemala,NA,1970,1.85871994495392
GTM,Guatemala,NA,1971,2.0255401134491
GTM,Guatemala,NA,1976,1.62729001045227
GTM,Guatemala,NA,1993,1.66575002670288
GTM,Guatemala,NA,1994,1.43998003005981
GTM,Guatemala,NA,1995,1.60479998588562
GTM,Guatemala,NA,1996,1.56369996070862
GTM,Guatemala,NA,2006,3.03285002708435
GTM,Guatemala,NA,2007,3.08809995651245
GTM,Guatemala,NA,2008,3.23686003684998
GTM,Guatemala,NA,2010,2.84864997863769
GTM,Guatemala,NA,2011,2.96865010261536
GTM,Guatemala,NA,2012,3.00524997711182
GTM,Guatemala,NA,2013,2.88808989524841
GTM,Guatemala,NA,2014,2.98563003540039
GTM,Guatemala,NA,2015,3.03032994270325
GTM,Guatemala,NA,2016,2.94474005699158
GTM,Guatemala,NA,2017,2.95009994506836
GTM,Guatemala,NA,2018,3.13193988800049
GTM,Guatemala,NA,2019,3.19297003746033
GTM,Guatemala,NA,2020,3.29485011100769
GTM,Guatemala,NA,2021,3.09189009666443
GTM,Guatemala,NA,2022,3.20787000656128
GTM,Guatemala,NA,2023,3.10877990722656
GTM,Guatemala,NA,2024,3.07588005065918
GUY,Guyana,NA,1970,4.32897996902466
GUY,Guyana,NA,1977,7.08872985839844
GUY,Guyana,NA,1979,9.37786960601807
GUY,Guyana,NA,1983,8.2534704208374
GUY,Guyana,NA,1984,7.22747993469238
GUY,Guyana,NA,1994,3.72445011138916
GUY,Guyana,NA,1995,3.60933995246887
GUY,Guyana,NA,1999,8.56105995178223
GUY,Guyana,NA,2000,8.48414993286133
GUY,Guyana,NA,2001,8.39729022979736
GUY,Guyana,NA,2002,8.36553955078125
GUY,Guyana,NA,2003,6.95590019226074
GUY,Guyana,NA,2004,5.51291990280151
GUY,Guyana,NA,2005,8.13973045349121
GUY,Guyana,NA,2006,3.11891007423401
GUY,Guyana,NA,2007,2.39117002487183
GUY,Guyana,NA,2009,2.15057992935181
GUY,Guyana,NA,2010,2.40938997268677
GUY,Guyana,NA,2011,2.50669002532959
GUY,Guyana,NA,2012,2.24131989479065
GUY,Guyana,NA,2014,4.36033010482788
GUY,Guyana,NA,2015,3.89569997787476
GUY,Guyana,NA,2016,4.73775005340576
GUY,Guyana,NA,2017,4.6647801399231
GUY,Guyana,NA,2018,4.45058012008667
HTI,Haití,NA,1981,1.39374005794525
HTI,Haití,NA,1982,1.07954001426697
HTI,Haití,NA,1983,1.0222100019455
HTI,Haití,NA,1984,0.986190021038055
HTI,Haití,NA,1985,0.969290018081665
HTI,Haití,NA,1991,1.07398998737335
HTI,Haití,NA,2014,1.75226998329163
HTI,Haití,NA,2015,1.85497999191284
HTI,Haití,NA,2016,1.38776004314423
HTI,Haití,NA,2017,1.49846994876862
HTI,Haití,NA,2018,1.63715994358063
HTI,Haití,NA,2019,1.08414978067408
HTI,Haití,NA,2020,1.11353641558643
HTI,Haití,NA,2021,1.24275181117048
HTI,Haití,NA,2022,1.02689812206798
HTI,Haití,NA,2023,0.964648012977964
HND,Honduras,NA,1978,2.01904988288879
HND,Honduras,NA,1979,2.01298999786377
HND,Honduras,NA,1980,1.93636000156403
HND,Honduras,NA,1994,2.51263999938965
HND,Honduras,NA,1995,2.61744999885559
HND,Honduras,NA,2012,6.29972793577391
HND,Honduras,NA,2013,5.87493991851807
HND,Honduras,NA,2014,7.09010982513428
HND,Honduras,NA,2015,6.41298007965088
HND,Honduras,NA,2016,6.09509492079297
HND,Honduras,NA,2017,5.74434396129576
HND,Honduras,NA,2018,6.05646991729736
HND,Honduras,NA,2019,5.98198266311593
HND,Honduras,NA,2020,6.09801328648889
HND,Honduras,NA,2021,5.88160201792279
HND,Honduras,NA,2022,4.48280030802056
HND,Honduras,NA,2023,4.54962037172702
CYM,Islas Caimán,NA,2018,2.16376945997106
CYM,Islas Caimán,NA,2019,1.13670003414154
CYM,Islas Caimán,NA,2020,1.45542001724243
CYM,Islas Caimán,NA,2021,1.31253004074097
CYM,Islas Caimán,NA,2022,1.48894000053406
CYM,Islas Caimán,NA,2023,1.57024002075195
TCA,Islas Turcas y Caicos,NA,2000,4.71883010864258
TCA,Islas Turcas y Caicos,NA,2001,4.84300994873047
TCA,Islas Turcas y Caicos,NA,2002,5.06913995742798
TCA,Islas Turcas y Caicos,NA,2003,4.72877979278565
TCA,Islas Turcas y Caicos,NA,2005,2.54099988937378
TCA,Islas Turcas y Caicos,NA,2011,3.16663368961357
TCA,Islas Turcas y Caicos,NA,2012,2.69749326490282
TCA,Islas Turcas y Caicos,NA,2013,2.80478695053816
TCA,Islas Turcas y Caicos,NA,2014,2.74654631561921
TCA,Islas Turcas y Caicos,NA,2015,3.09093999862671
TCA,Islas Turcas y Caicos,NA,2016,2.90744573120893
TCA,Islas Turcas y Caicos,NA,2017,2.47278207606746
TCA,Islas Turcas y Caicos,NA,2018,2.7437698841095
TCA,Islas Turcas y Caicos,NA,2019,2.12170004844665
